date,team_1,team_2,outcome
12/30/1987,uta,gsw,1.0
12/30/1987,por,wsb,1.0
12/30/1987,wsb,por,0.0
1/1/1988,nyk,lac,1.0
1/1/1988,lac,nyk,0.0
1/1/1988,phi,por,0.0
1/1/1988,por,phi,1.0
1/1/1988,den,wsb,1.0
1/1/1988,wsb,den,0.0
1/2/1988,njn,chi,0.0
1/2/1988,chi,njn,1.0
1/2/1988,cle,pho,1.0
1/2/1988,pho,cle,0.0
1/2/1988,det,den,0.0
1/2/1988,den,det,1.0
1/2/1988,bos,gsw,1.0
1/2/1988,gsw,bos,0.0
1/2/1988,mil,ind,0.0
1/2/1988,ind,mil,1.0
1/2/1988,sac,uta,1.0
1/2/1988,uta,sac,0.0
1/2/1988,dal,sas,1.0
1/2/1988,sas,dal,0.0
1/2/1988,sea,phi,1.0
1/2/1988,phi,sea,0.0
1/2/1988,hou,wsb,1.0
1/2/1988,wsb,hou,0.0
1/3/1988,lac,atl,0.0
1/3/1988,atl,lac,1.0
1/3/1988,lal,por,1.0
1/3/1988,por,lal,0.0
1/4/1988,den,cle,0.0
1/4/1988,cle,den,1.0
1/4/1988,hou,dal,1.0
1/4/1988,dal,hou,0.0
1/4/1988,sas,lal,0.0
1/4/1988,lal,sas,1.0
1/4/1988,phi,pho,1.0
1/4/1988,pho,phi,0.0
1/4/1988,uta,bos,0.0
1/4/1988,bos,uta,1.0
1/5/1988,atl,det,1.0
1/5/1988,det,atl,0.0
1/5/1988,chi,ind,1.0
1/5/1988,ind,chi,0.0
1/5/1988,sas,gsw,0.0
1/5/1988,gsw,sas,1.0
1/5/1988,mil,lac,1.0
1/5/1988,lac,mil,0.0
1/5/1988,nyk,pho,0.0
1/5/1988,pho,nyk,1.0
1/5/1988,por,sea,1.0
1/5/1988,sea,por,0.0
1/5/1988,njn,wsb,0.0
1/5/1988,wsb,njn,1.0
1/6/1988,nyk,bos,0.0
1/6/1988,bos,nyk,1.0
1/6/1988,cle,lac,1.0
1/6/1988,lac,cle,0.0
1/6/1988,det,atl,1.0
1/6/1988,atl,det,0.0
1/6/1988,dal,lal,0.0
1/6/1988,lal,dal,1.0
1/6/1988,njn,den,0.0
1/6/1988,den,njn,1.0
1/6/1988,uta,phi,0.0
1/6/1988,phi,uta,1.0
1/6/1988,sea,hou,1.0
1/6/1988,hou,sea,0.0
1/7/1988,den,chi,0.0
1/7/1988,chi,den,1.0
1/7/1988,hou,gsw,1.0
1/7/1988,gsw,hou,0.0
1/7/1988,mil,ind,0.0
1/7/1988,ind,mil,1.0
1/7/1988,dal,pho,1.0
1/7/1988,pho,dal,0.0
1/7/1988,sac,sas,0.0
1/7/1988,sas,sac,1.0
1/8/1988,atl,cle,1.0
1/8/1988,cle,atl,0.0
1/8/1988,wsb,bos,0.0
1/8/1988,bos,wsb,1.0
1/8/1988,det,lal,0.0
1/8/1988,lal,det,1.0
1/8/1988,mil,uta,0.0
1/8/1988,uta,mil,1.0
1/8/1988,njn,nyk,1.0
1/8/1988,nyk,njn,0.0
1/8/1988,lac,phi,0.0
1/8/1988,phi,lac,1.0
1/8/1988,sac,por,0.0
1/8/1988,por,sac,1.0
1/9/1988,den,atl,0.0
1/9/1988,atl,den,1.0
1/9/1988,chi,uta,1.0
1/9/1988,uta,chi,0.0
1/9/1988,dal,gsw,1.0
1/9/1988,gsw,dal,0.0
1/9/1988,hou,pho,1.0
1/9/1988,pho,hou,0.0
1/9/1988,ind,lal,0.0
1/9/1988,lal,ind,1.0
1/9/1988,bos,nyk,0.0
1/9/1988,nyk,bos,1.0
1/9/1988,phi,cle,1.0
1/9/1988,cle,phi,0.0
1/9/1988,sas,sea,0.0
1/9/1988,sea,sas,1.0
1/9/1988,lac,wsb,0.0
1/9/1988,wsb,lac,1.0
1/10/1988,mil,njn,1.0
1/10/1988,njn,mil,0.0
1/10/1988,sac,sea,1.0
1/10/1988,sea,sac,0.0
1/11/1988,lac,ind,0.0
1/11/1988,ind,lac,1.0
1/11/1988,den,pho,0.0
1/11/1988,pho,den,1.0
1/12/1988,chi,bos,0.0
1/12/1988,bos,chi,1.0
1/12/1988,nyk,cle,0.0
1/12/1988,cle,nyk,1.0
1/12/1988,gsw,lal,0.0
1/12/1988,lal,gsw,1.0
1/12/1988,mil,phi,1.0
1/12/1988,phi,mil,0.0
1/13/1988,bos,det,1.0
1/13/1988,det,bos,0.0
1/13/1988,ind,dal,0.0
1/13/1988,dal,ind,1.0
1/13/1988,lac,lal,1.0
1/13/1988,lal,lac,0.0
1/13/1988,phi,njn,1.0
1/13/1988,njn,phi,0.0
1/13/1988,pho,hou,1.0
1/13/1988,hou,pho,0.0
1/13/1988,atl,sas,1.0
1/13/1988,sas,atl,0.0
1/13/1988,sea,gsw,1.0
1/13/1988,gsw,sea,0.0
1/13/1988,por,uta,0.0
1/13/1988,uta,por,1.0
1/14/1988,cle,chi,1.0
